text,label
"What does the term ""reduce reuse recycle"" mean?",0
"Change the following sentence to include an idiom:
She got the better of him.",0
Which planet is closest to the sun?,0
What is the current American President's name?,0
What is the difference between a shallow copy and deep copy in Python?,0
Find 3 new and creative ways to use banana peels.,0
"Summarize an article about the benefits of yoga in the workplace.
Article: https://werise.simplecast.com/episodes/a0f75bbf-a0f75bbf",0
Explain why there is an increase in online shopping.,0
Compare and contrast reading a book to watching a movie.,0
Design a data visualization to show the evolution of the stock market over time.,0
Create a social media post about saving energy.,0
List 5 popular podcast topics.,0
Describe the role of an app developer in a company.,0
Create a program to check if the parenthesis of a string are balanced.,0
Compose a sympathy card for a family whose dog has just passed away,0
Generate a unique nickname for someone named George,0
"What would be a good title for the following article?
Apple Inc. is an American technology company that designs, develops and sells consumer electronics, computer software, and online services.",0
"Classify the following character as a protagonist, antagonist, or other
Jasmine is the owner of a successful boutique",0
"Find and provide an example of a figure of speech used in the following sentence
The car roared by",0
"Write a couple of professional sentences in response to the following job offer
The role of Medical Sales Representative is open to newly graduated nurses and/or established sales professionals",0
"Create a character profile
Ruth",0
"Give me five words that would be used to describe the following product
Electric car",0
Summarize what a Blockchain is in a single sentence.,0
Select the best definition for a machine learning algorithm.,0
Provide a brief description of the role of a data scientist.,0
"Identify the part of speech of each word in the sentence: ""The robot painted the house.""",0
Generate a definition of sentiment analysis.,0
"Identify the different types of input using the following sentence.
The robot used a video camera for input.",0
Create a comprehensive question about the role of AI in health care.,0
Summarize the role of data scientists in a few sentences.,0
Generate a random U.S. zip code.,0
List 5 ways a machine learning model can be used to make decisions.,0
"Find the best Mexican restaurant in San Francisco.
San Francisco",0
Write 5 idioms about love.,0
"Create a list of 5 questions and corresponding answers about a specific topic of your choice.
Chemical Engineering",0
Generate a 10-digit random number.,0
"Rearrange the following words to form a sentence without changing the meaning of the original sentence:

planet - called - Jupiter - most - large - is",0
How can Machine Learning be used to identify spam emails?,0
Create a timeline for the Battle of Gettysburg.,0
Choose 3 colors that make a great color combination.,0
"Take a string and print the number of occurrences of each character in it.
hello",0
Give two examples of how Artificial Intelligence is used in the healthcare industry.,0
"Classify the following foods as either healthy or unhealthy:

Mashed potatoes, Caesar salad, Poached salmon",0
"Rewrite the following sentence to make it clear and concise:

At this point in time, we don't have the necessary funds to purchase the equipment that would be required to carry out the project.",0
Design a new logo for a company that sells sustainable products.,0
"Edit and improve the sentence while keeping its original meaning.
The dog barked furiously at the loud noise.",0
Generate a user interface for a to-do list application.,0
Describe the atmosphere of a campfire.,0
"Generate an introduction for a blog post.
The benefits of meditation",0
Name five professions related to medicine.,0
Create a recipe for a vegetable stir-fry.,0
"Describe the characteristics of a specific bird species.
European Goldfinch",0
"Develop five interview questions to assess a candidate's fluency with a specific software.
Python",0
"Find the definition of the phrase ""machine learning""",0
"Construct a sentence describing a book
Book title: The Great Gatsby",0
Generate a set of instructions for making a sandwich,0
Name two characteristics of a robot,0
Generate a list of 5 things everyone should know about history,0
"Assign the following percentage grades: 90%, 80%, 75%",0
Explain the benefits of using technology in the classroom,0
"Create a math equation to solve for X
2x+3=7",0
What is the safest online behavior for children?,0
Generate a recipe for gumbo,0
"How many times can the letter ""a"" appear in the English alphabet?",0
"Remove all the vowels from this sentence.
The quick brown fox jumps over the lazy dog.",0
How old is the Statue of Liberty?,0
"Analyze the main theme of this poem.
The night is dark and full of terrors
The light of day a fading memory 
It's time to make a stand 
Against the powers that be",0
"Identify the theme of this painting.
No input required",0
Come up with a list of ten adjectives that describe your grandmother.,0
Create a design for a new t-shirt.,0
"Write a short review of this movie.
The movie ""Sonic the Hedgehog""",0
Write a letter to the editor of a local newspaper expressing your opinion on a current issue.,0
Design a poster to advertise a product.,0
Find the derivative of x2.,0
"Update the following database table with the given information.
TABLE: USERS
Columns: id, username, fullname 

Data:
id=1, username=""johndoe"", fullname=""John Doe""",0
"Describe the philosophy behind the given methodology.
Agile Methodology",0
"Analyze the given text using a sentiment analysis model.
The new product was absolutely amazing.",0
"Propose a way to classify the given data.
The list of different types of fish",0
"Write an original children's story around the given character and theme.
Character: Sam the Rabbit
Theme: Fear",0
"Wrte a short story about a character of your choice.
Character: Adele the Fox",0
"Identify the type of pun used in the following joke.
Q: What did the grape say when it was stepped on?
A: Nothing - it just let out a little whine.",0
"List the points that the speaker should cover in the presentation on the given topic.
Topic: The Role of Artificial Intelligence in Business",0
"Generate an outline of a speech on the given topic.
Topic: The Power of Collaboration",0
"Write an argumentative essay on the given topic.
Topic: The Advantages of Homeschooling",0
"Find the dot product of vectors X and Y.
X=[2, 7] Y=[5, -1]",0
"Make a wallet friendly dish using the following ingredients: potatoes, zucchini, tomatoes, and peppers.
Potatoes, zucchini, tomatoes, and peppers.",0
"Classify the type of point (maximum, minimum, or none) at the critical point of the differential equation y=3x^3 + 10x^2 + 5.",0
Create a function to check if a given year is a leap year.,0
"Ranking the following countries based on their GDP per capita.
China, Hungary, Canada, USA",0
"Find the slope of the line passing through the points (2, -3) and (1, -2).
(2,-3) (1,-2)",0
Convert 100 grams to pounds.,0
What is the average rainfall in California in the month of June?,0
Determine the absolute value of -6.,0
Give an example of a company that gives back to the community.,0
"In this task, you will have to classify the following sentence as true or false.
Plants can move.",0
"Make up a sentence using the following words:  vegetable, powerful, unable",0
Name an animal that is commonly kept as a pet.,0
Describe the sky in three words.,0
"Give an example of a phrase that includes the word ""gargantuan"".",0
"In this task, you will have to tell what is the quality of the person described in the following sentence.
He devoted his time to helping out those less fortunate than him.",0
Create a metaphor that compares the speed of light to something else.,0
Write a story about a talking dog.,0
"Find the next 3 terms in the following sequence: 4, 6, 9, 12",0
Provide two of the most common uses for a hammer.,0
Generate a travel route from London to Moscow.,0
"Construct a triangle using the following lengths: 12 cm, 12 cm and 16 cm.",0
Provide an example of a slant rhyme from a poem.,0
"Find the midpoints of a line segment joining the points (3, 4) and (11, 10).",0
"Formulate the following statement as a logical expression and provide the truth value:
At least one of A, B and C is true",0
Elaborate on the principle of the lever using appropriate physics terminology.,0
"Translates the sentence from German to English.
Er mag Musik hören.",0
"Reverse the order of the given phrase.
""books and pencils""",0
"Rearrange the words to form meaningful sentences.
sweet, she, made, pie, a",0
"Classify the given sentence according to the sentence structures.
He is a funny man.",0
"Find the fake news in the following article.
New research suggests that drinking coffee can help improve your immune system. A research study conducted by the University of California, Berkeley concluded that regular coffee-drinkers experienced fewer illnesses and recovered from illnesses more quickly than those who did not drink coffee.",0
"Please edit this sentence to correct the grammar and spelling mistakes.
I am intersted in engineering for the furure",0
Give me the capital of Japan.,0
Tell me something interesting about pandas.,0
How do you calculate the surface area of a cube?,0
Name five common methods of data analysis.,0
"Classify this flower according to its characteristics.
Rose",0
"Create a product description and list at least two features of the product.
Product: Smart Speaker",0
"Reword the following sentence so its grammar is correct.
Did you has study for the exam?",0
Generate a title for a blog post about productivity tips.,0
"Write a story that includes the following words: vase, lighthouse, sparrow.",0
"Make a list of the following items: lamp, table, chair",0
"Calculate the following math equation.
7+10*2",0
Write a poem about the moon.,0
Name 4 common types of trees.,0
Describe a happy memory.,0
"Edit the following sentence to use the word “impelling”.
The urge to go was strong.",0
Generate a list of five tips to save money on groceries.,0
Describe a scenario where someone could be accused of plagiarism.,0
Gather key facts about the history of the Death Penalty in the United States.,0
Compare and contrast the views on the death penalty of conservatives and liberals.,0
Propose a solution to the issue of overcrowding prisons in the US.,0
Explain the process of natural selection.,0
Identify a way to reduce greenhouse gas emissions.,0
